id,ax,ay,az,date_created,label,linx,liny,linz,meta_info,people_id,type_sensor
10761,2432,1008,16720,"2018-10-19 17:25:32","work, talking, tired",0,0,0,,nastya,accelerometer
10762,2448,976,16704,"2018-10-19 17:25:32","work, talking, tired",0,0,0,,nastya,accelerometer
10763,2480,1008,16672,"2018-10-19 17:25:33","work, talking, tired",0,0,0,,nastya,accelerometer
10764,2448,1024,16704,"2018-10-19 17:25:33","work, talking, tired",0,0,0,,nastya,accelerometer
10765,2512,1008,16704,"2018-10-19 17:25:34","work, talking, tired",0,0,0,,nastya,accelerometer
10766,2496,992,16704,"2018-10-19 17:25:34","work, talking, tired",0,0,0,,nastya,accelerometer
10767,2432,1024,16640,"2018-10-19 17:25:35","work, talking, tired",0,0,0,,nastya,accelerometer
10768,2560,1008,16704,"2018-10-19 17:25:35","work, talking, tired",0,0,0,,nastya,accelerometer
10769,2464,1024,16672,"2018-10-19 17:25:36","work, talking, tired",0,0,0,,nastya,accelerometer
10770,2496,960,16688,"2018-10-19 17:25:36","work, talking, tired",0,0,0,,nastya,accelerometer
10771,2496,1024,16688,"2018-10-19 17:25:37","work, talking, tired",0,0,0,,nastya,accelerometer
10772,2464,976,16688,"2018-10-19 17:25:37","work, talking, tired",0,0,0,,nastya,accelerometer
10773,2448,1008,16720,"2018-10-19 17:25:38","work, talking, tired",0,0,0,,nastya,accelerometer
10774,2448,992,16656,"2018-10-19 17:25:38","work, talking, tired",0,0,0,,nastya,accelerometer
10775,2448,976,16640,"2018-10-19 17:25:39","work, talking, tired",0,0,0,,nastya,accelerometer
10776,2464,960,16656,"2018-10-19 17:25:39","work, talking, tired",0,0,0,,nastya,accelerometer
10777,2480,944,16704,"2018-10-19 17:25:40","work, talking, tired",0,0,0,,nastya,accelerometer
10778,2528,992,16688,"2018-10-19 17:25:40","work, talking, tired",0,0,0,,nastya,accelerometer
10779,2480,1024,16720,"2018-10-19 17:25:41","work, talking, tired",0,0,0,,nastya,accelerometer
10780,2480,1024,16656,"2018-10-19 17:25:41","work, talking, tired",0,0,0,,nastya,accelerometer
10781,2432,976,16688,"2018-10-19 17:25:43","work, talking, tired",0,0,0,,nastya,accelerometer
10782,2496,1024,16704,"2018-10-19 17:25:43","work, talking, tired",0,0,0,,nastya,accelerometer
10783,2544,1040,16656,"2018-10-19 17:25:44","work, talking, tired",0,0,0,,nastya,accelerometer
10784,2480,1024,16624,"2018-10-19 17:25:44","work, talking, tired",0,0,0,,nastya,accelerometer
10785,2512,992,16672,"2018-10-19 17:25:45","work, talking, tired",0,0,0,,nastya,accelerometer
10786,2528,992,16656,"2018-10-19 17:25:45","work, talking, tired",0,0,0,,nastya,accelerometer
10787,2560,1024,16720,"2018-10-19 17:25:46","work, talking, tired",0,0,0,,nastya,accelerometer
10788,2496,1024,16656,"2018-10-19 17:25:46","work, talking, tired",0,0,0,,nastya,accelerometer
10789,2496,992,16656,"2018-10-19 17:25:47","work, talking, tired",0,0,0,,nastya,accelerometer
10790,2512,1008,16720,"2018-10-19 17:25:47","work, talking, tired",0,0,0,,nastya,accelerometer
10791,2480,1008,16736,"2018-10-19 17:25:48","work, talking, tired",0,0,0,,nastya,accelerometer
10792,2448,1024,16720,"2018-10-19 17:25:48","work, talking, tired",0,0,0,,nastya,accelerometer
10793,2480,976,16688,"2018-10-19 17:25:49","work, talking, tired",0,0,0,,nastya,accelerometer
10794,2480,992,16672,"2018-10-19 17:25:49","work, talking, tired",0,0,0,,nastya,accelerometer
10795,2496,1024,16768,"2018-10-19 17:25:50","work, talking, tired",0,0,0,,nastya,accelerometer
10796,2480,976,16720,"2018-10-19 17:25:50","work, talking, tired",0,0,0,,nastya,accelerometer
10797,2528,1008,16704,"2018-10-19 17:25:51","work, talking, tired",0,0,0,,nastya,accelerometer
10798,2576,1024,16688,"2018-10-19 17:25:51","work, talking, tired",0,0,0,,nastya,accelerometer
10799,2480,1024,16720,"2018-10-19 17:25:52","work, talking, tired",0,0,0,,nastya,accelerometer
10800,2496,992,16688,"2018-10-19 17:25:52","work, talking, tired",0,0,0,,nastya,accelerometer
10801,2480,1024,16704,"2018-10-19 17:25:54","work, talking, tired",0,0,0,,nastya,accelerometer
10802,2496,976,16720,"2018-10-19 17:25:54","work, talking, tired",0,0,0,,nastya,accelerometer
10803,2528,1024,16672,"2018-10-19 17:25:55","work, talking, tired",0,0,0,,nastya,accelerometer
10804,2560,976,16688,"2018-10-19 17:25:55","work, talking, tired",0,0,0,,nastya,accelerometer
10805,2512,1024,16656,"2018-10-19 17:25:56","work, talking, tired",0,0,0,,nastya,accelerometer
10806,2496,992,16704,"2018-10-19 17:25:57","work, talking, tired",0,0,0,,nastya,accelerometer
10807,2448,992,16720,"2018-10-19 17:25:57","work, talking, tired",0,0,0,,nastya,accelerometer
10808,2464,960,16640,"2018-10-19 17:25:58","work, talking, tired",0,0,0,,nastya,accelerometer
10809,2496,1040,16688,"2018-10-19 17:25:58","work, talking, tired",0,0,0,,nastya,accelerometer
10810,2464,976,16736,"2018-10-19 17:25:59","work, talking, tired",0,0,0,,nastya,accelerometer
10811,2512,992,16656,"2018-10-19 17:25:59","work, talking, tired",0,0,0,,nastya,accelerometer
10812,2496,992,16720,"2018-10-19 17:26:00","work, talking, tired",0,0,0,,nastya,accelerometer
10813,2512,976,16640,"2018-10-19 17:26:00","work, talking, tired",0,0,0,,nastya,accelerometer
10814,2512,1024,16656,"2018-10-19 17:26:01","work, talking, tired",0,0,0,,nastya,accelerometer
10815,2528,1008,16688,"2018-10-19 17:26:01","work, talking, tired",0,0,0,,nastya,accelerometer
10816,2480,992,16656,"2018-10-19 17:26:02","work, talking, tired",0,0,0,,nastya,accelerometer
10817,2496,1008,16640,"2018-10-19 17:26:02","work, talking, tired",0,0,0,,nastya,accelerometer
10818,2528,944,16656,"2018-10-19 17:26:03","work, talking, tired",0,0,0,,nastya,accelerometer
10819,2464,992,16672,"2018-10-19 17:26:03","work, talking, tired",0,0,0,,nastya,accelerometer
10820,2464,1008,16720,"2018-10-19 17:26:04","work, talking, tired",0,0,0,,nastya,accelerometer
10821,2384,768,16784,"2018-10-19 17:41:30",100,0,0,0,,alexey,accelerometer
10822,2464,768,16720,"2018-10-19 17:41:30",100,0,0,0,,alexey,accelerometer
10823,2448,784,16704,"2018-10-19 17:41:30",100,0,0,0,,alexey,accelerometer
10824,2448,800,16688,"2018-10-19 17:41:30",100,0,0,0,,alexey,accelerometer
10825,2400,752,16704,"2018-10-19 17:41:30",100,0,0,0,,alexey,accelerometer
