id,date_created,label,meta_info,people_id,type_sensor,x,y,z
10710,"2018-10-19 17:25:03","work, talking, tired",,nastya,magnetometer,-924,-6005,5005
10711,"2018-10-19 17:25:03","work, talking, tired",,nastya,magnetometer,-933,-5969,5032
10712,"2018-10-19 17:25:04","work, talking, tired",,nastya,magnetometer,-907,-5920,5018
10713,"2018-10-19 17:25:05","work, talking, tired",,nastya,magnetometer,-887,-6002,4997
10714,"2018-10-19 17:25:05","work, talking, tired",,nastya,magnetometer,-894,-5960,5066
10715,"2018-10-19 17:25:06","work, talking, tired",,nastya,magnetometer,-934,-6011,4995
10716,"2018-10-19 17:25:06","work, talking, tired",,nastya,magnetometer,-922,-5996,5003
10717,"2018-10-19 17:25:07","work, talking, tired",,nastya,magnetometer,-898,-6014,5019
10718,"2018-10-19 17:25:07","work, talking, tired",,nastya,magnetometer,-927,-5970,4982
10719,"2018-10-19 17:25:08","work, talking, tired",,nastya,magnetometer,-897,-5983,5014
10720,"2018-10-19 17:25:08","work, talking, tired",,nastya,magnetometer,-906,-5967,5012
10721,"2018-10-19 17:25:10","work, talking, tired",,nastya,magnetometer,-910,-5986,5074
10722,"2018-10-19 17:25:10","work, talking, tired",,nastya,magnetometer,-877,-5986,4973
10723,"2018-10-19 17:25:11","work, talking, tired",,nastya,magnetometer,-901,-5994,4950
10724,"2018-10-19 17:25:11","work, talking, tired",,nastya,magnetometer,-883,-5943,5033
10725,"2018-10-19 17:25:12","work, talking, tired",,nastya,magnetometer,-882,-5960,5023
10726,"2018-10-19 17:25:12","work, talking, tired",,nastya,magnetometer,-904,-5990,4944
10727,"2018-10-19 17:25:13","work, talking, tired",,nastya,magnetometer,-933,-5987,4980
10728,"2018-10-19 17:25:13","work, talking, tired",,nastya,magnetometer,-911,-5990,4989
10729,"2018-10-19 17:25:14","work, talking, tired",,nastya,magnetometer,-940,-5947,4995
10730,"2018-10-19 17:25:14","work, talking, tired",,nastya,magnetometer,-911,-5967,4986
10731,"2018-10-19 17:25:15","work, talking, tired",,nastya,magnetometer,-896,-5945,4990
10732,"2018-10-19 17:25:15","work, talking, tired",,nastya,magnetometer,-900,-5984,4969
10733,"2018-10-19 17:25:16","work, talking, tired",,nastya,magnetometer,-856,-5988,4971
10734,"2018-10-19 17:25:16","work, talking, tired",,nastya,magnetometer,-880,-6008,5055
10735,"2018-10-19 17:25:17","work, talking, tired",,nastya,magnetometer,-915,-5966,4978
10736,"2018-10-19 17:25:17","work, talking, tired",,nastya,magnetometer,-885,-5998,5006
10737,"2018-10-19 17:25:18","work, talking, tired",,nastya,magnetometer,-895,-5963,4980
10738,"2018-10-19 17:25:18","work, talking, tired",,nastya,magnetometer,-879,-6002,4990
10739,"2018-10-19 17:25:19","work, talking, tired",,nastya,magnetometer,-918,-6022,4994
10740,"2018-10-19 17:25:19","work, talking, tired",,nastya,magnetometer,-897,-5971,4963
10741,"2018-10-19 17:25:21","work, talking, tired",,nastya,magnetometer,-872,-6006,5042
10742,"2018-10-19 17:25:21","work, talking, tired",,nastya,magnetometer,-914,-5975,5011
10743,"2018-10-19 17:25:22","work, talking, tired",,nastya,magnetometer,-926,-5978,4987
