id,ax,ay,az,date_created,label,linx,liny,linz,meta_info,people_id,type_sensor
498,1360,912,16752,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
499,1568,784,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
500,1376,928,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
501,1552,880,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
502,1440,928,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
503,1392,1024,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
504,1488,960,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
505,1520,896,16672,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
506,1648,816,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
507,1520,832,16672,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
508,1680,704,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
509,1568,704,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
510,1568,688,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
511,1632,672,16640,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
512,1600,656,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
513,1568,576,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
514,1552,592,16640,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
515,1440,576,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
516,1536,512,16624,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
517,1360,448,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
518,1472,464,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
519,1312,640,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
520,1536,624,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
521,1504,736,16624,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
522,1344,624,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
523,1152,512,16848,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
524,1232,544,16736,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
525,1312,576,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
526,1056,736,16784,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
527,1040,592,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
528,976,784,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
529,1168,656,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
530,1072,720,16800,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
531,1424,560,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
532,1456,640,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
533,1152,752,16752,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
534,1200,784,16736,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
535,1120,672,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
536,848,880,16640,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
537,1728,784,16560,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
538,1200,496,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
539,1264,576,16672,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
540,976,656,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
541,1696,384,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
542,1392,400,16784,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
543,1488,368,16832,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
544,1248,544,16736,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
545,1296,640,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
546,1632,352,16736,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
547,1568,576,16624,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
548,1280,832,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
549,1504,704,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
550,656,1344,16784,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
551,1216,928,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
552,1200,912,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
553,1152,912,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
554,1072,896,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
555,1344,768,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
556,1200,720,16752,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
557,544,1440,16752,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
558,1760,-160,16928,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
559,1152,672,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
560,1712,944,16608,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
561,1456,944,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
562,1536,864,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
563,1328,960,16736,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
564,1584,720,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
565,1264,928,16672,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
566,1488,912,16624,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
567,1456,880,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
568,1344,976,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
569,1408,928,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
570,1376,944,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
571,1376,928,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
572,1408,944,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
573,1392,960,16672,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
574,1376,912,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
575,1344,928,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
576,1328,992,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
577,1408,1008,16640,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
578,1344,960,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
579,1440,992,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
580,1344,976,16672,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
581,1360,992,16640,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
582,1376,992,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
583,1360,992,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
584,1376,976,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
585,1600,800,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
586,1232,976,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
587,1200,1072,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
588,1696,720,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
589,1888,592,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
590,1696,32,16784,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
591,1024,240,16672,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
592,416,848,16688,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
593,1040,608,16864,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
594,1504,704,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
595,1328,672,16752,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
596,1440,656,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
597,1440,656,16736,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
598,1424,704,16720,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
599,1360,672,16704,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
600,1440,624,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
601,1472,672,16656,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
602,1184,416,16544,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
603,1536,304,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
604,1136,544,16768,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
605,880,736,16784,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
606,2256,1280,16336,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
607,1760,1104,16640,2018-10-19,"standard sitting, simple rolling",0,0,0,,,accelerometer
608,1504,912,16640,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
609,1424,912,16672,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
610,1408,880,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
611,1456,944,16672,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
612,1392,960,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
613,1456,944,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
614,1424,944,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
615,1040,1136,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
616,1072,864,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
617,1584,704,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
618,1488,640,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
619,2432,16,16576,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
620,1424,880,16592,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
621,1616,736,16672,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
622,1712,768,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
623,1632,656,16832,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
624,1552,768,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
625,1632,704,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
626,1648,672,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
627,1568,768,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
628,1664,736,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
629,1680,704,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
630,1648,720,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
631,1632,736,16736,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
632,2112,-96,16912,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
633,2768,640,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
634,1040,976,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
635,1104,784,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
636,448,1120,16832,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
637,1168,768,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
638,944,896,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
639,1216,704,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
640,1136,832,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
641,1152,768,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
642,1200,784,16752,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
643,1232,752,16736,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
644,1216,752,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
645,1152,768,16784,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
646,1200,768,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
647,1200,752,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
648,1088,720,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
649,1632,448,16400,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
650,880,720,16816,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
651,992,672,16784,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
652,1312,528,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
653,1248,512,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
654,1360,560,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
655,1296,544,16752,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
656,1248,576,16752,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
657,1296,544,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
658,1312,560,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
659,1408,528,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
660,1312,608,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
661,1312,560,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
662,1344,656,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
663,1536,496,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
664,1184,512,16752,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
665,1120,560,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
666,1056,704,16736,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
667,1232,704,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
668,1728,784,16672,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
669,1680,848,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
670,1712,848,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
671,1616,864,16672,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
672,1488,864,16672,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
673,1632,864,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
674,1680,832,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
675,1616,880,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
676,1552,832,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
677,1536,880,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
678,1616,928,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
679,1600,864,16672,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
680,1584,880,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
681,1648,864,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
682,1824,704,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
683,1440,752,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
684,1248,1168,16608,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
685,1488,832,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
686,1568,1248,16592,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
687,1648,640,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
688,1472,928,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
689,1808,896,16896,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
690,2448,112,16624,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
691,1152,688,16592,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
692,176,320,16000,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
693,1584,-2576,16640,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
694,1216,800,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
695,1328,752,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
696,1280,864,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
697,1184,640,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
698,1552,816,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
699,1392,912,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
700,1408,832,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
701,1376,880,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
702,1376,880,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
703,1056,752,16784,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
704,1280,800,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
705,1200,848,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
706,1200,784,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
707,1264,752,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
708,1280,736,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
709,1216,784,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
710,1008,752,16928,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
711,1344,432,16816,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
712,1216,592,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
713,-352,1600,16480,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
714,1152,704,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
715,1072,672,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
716,1024,880,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
717,1200,656,16784,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
718,1152,688,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
719,1168,688,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
720,1136,656,16736,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
721,1200,640,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
722,1088,800,16688,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
723,1040,704,16768,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
724,880,1040,16656,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
725,1008,688,16704,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
726,928,768,16784,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
727,1200,720,16720,2018-10-19,"standard sitting, simple rolling 1",0,0,0,,,accelerometer
728,6288,768,15552,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
729,6240,768,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
730,6192,704,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
731,6192,752,15584,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
732,6192,784,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
733,6192,800,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
734,6160,704,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
735,6192,720,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
736,6288,720,15584,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
737,6224,800,15584,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
738,6224,752,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
739,6144,832,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
740,6160,736,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
741,6192,768,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
742,6160,864,15536,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
743,6160,784,15504,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
744,6144,912,15696,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
745,6000,880,15808,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
746,6160,816,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
747,6176,768,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
748,6064,816,15664,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
749,6032,832,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
750,6208,624,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
751,5984,816,15696,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
752,6096,656,15696,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
753,6096,736,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
754,6096,704,15664,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
755,6048,736,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
756,6080,768,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
757,6096,720,15648,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
758,6064,704,15648,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
759,6128,736,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
760,6096,736,15664,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
761,6144,720,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
762,6112,688,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
763,6080,704,15648,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
764,6064,720,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
765,6128,736,15680,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
766,6096,752,15696,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
767,6128,720,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
768,6000,800,15680,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
769,6064,688,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
770,6160,720,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
771,6000,784,15696,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
772,6112,720,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
773,6144,672,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
774,6096,624,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
775,6144,688,15680,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
776,6016,656,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
777,6096,688,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
778,6016,688,15744,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
779,6096,640,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
780,6128,672,15680,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
781,6160,608,15584,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
782,6112,640,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
783,6112,736,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
784,6128,608,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
785,6144,704,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
786,6208,672,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
787,6208,672,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
788,6160,640,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
789,6224,688,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
790,6240,608,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
791,6208,688,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
792,6720,1056,15680,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
793,6192,768,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
794,6224,752,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
795,6320,640,15552,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
796,5664,1648,15760,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
797,6224,800,15584,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
798,6208,768,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
799,6256,736,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
800,6144,816,15648,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
801,6256,736,15616,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
802,6160,800,15568,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
803,6144,880,15600,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
804,6176,768,15680,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
805,6048,800,15632,2018-10-19,"maximum angle, simple rolling 0",0,0,0,,,accelerometer
