id,ax,ay,az,date_created,label,linx,liny,linz,meta_info,people_id,type_sensor
33,1760,784,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
34,1760,784,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
35,1696,800,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
36,1680,816,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
37,1680,816,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
38,1728,784,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
39,1696,720,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
40,1744,768,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
41,1696,752,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
42,1760,784,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
43,1760,752,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
44,2000,688,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
45,1632,880,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
46,1680,848,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
47,1712,864,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
48,1664,896,16640,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
49,1648,928,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
50,1712,1008,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
51,1696,944,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
52,1744,896,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
53,1552,1040,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
54,1472,928,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
55,1792,464,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
56,1776,736,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
57,1600,720,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
58,1600,688,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
59,1632,720,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
60,1440,848,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
61,1504,640,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
62,1696,672,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
63,1712,592,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
64,1600,576,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
65,1584,688,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
66,1568,928,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
67,1632,832,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
68,1744,784,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
69,1696,784,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
70,1728,768,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
71,1632,704,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
72,1696,720,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
73,1664,784,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
74,1680,832,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
75,1728,752,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
76,1664,752,16784,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
77,1680,784,16752,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
78,1728,768,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
79,1712,784,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
80,1696,720,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
81,1712,800,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
82,1664,800,16752,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
83,1664,800,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
84,1664,752,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
85,1760,816,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
86,1664,768,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
87,1712,736,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
88,1696,688,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
89,1680,768,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
90,1728,768,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
91,1696,720,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
92,1632,832,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
93,1680,752,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
94,1648,720,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
95,1680,784,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
96,1696,800,16752,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
97,1744,832,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
98,1632,800,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
99,1712,768,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
100,1680,816,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
101,1728,800,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
102,1712,800,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
103,1696,816,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
104,1760,768,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
105,1664,752,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
106,1696,848,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
107,1712,832,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
108,1696,816,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
109,1728,752,16784,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
110,1680,832,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
111,1648,784,16752,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
112,1712,768,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
113,1664,768,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
114,1760,784,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
115,1680,768,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
116,1648,768,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
117,1680,752,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
118,1728,800,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
119,2864,208,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
120,1456,688,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
121,2240,672,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
122,2256,688,16592,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
123,2336,672,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
124,2352,688,16624,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
125,2400,672,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
126,2352,672,16624,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
127,2208,704,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
128,2320,608,16608,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
129,2304,560,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
130,2192,384,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
131,1872,576,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
132,1408,640,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
133,1536,544,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
134,1600,512,16784,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
135,1536,512,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
136,1392,816,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
137,1536,496,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
138,1520,528,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
139,1488,432,16832,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
140,1472,496,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
141,1424,688,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
142,1520,624,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
143,1552,512,16640,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
144,1472,416,16896,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
145,1472,512,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
146,1456,464,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
147,1712,96,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
148,1056,432,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
149,1184,496,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
150,1360,336,16640,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
151,1312,608,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
152,1392,656,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
153,1088,672,16640,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
154,1472,448,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
155,1264,672,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
156,1120,800,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
157,1552,448,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
158,1296,544,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
159,1216,560,16800,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
160,1152,560,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
161,1632,560,16816,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
162,1472,704,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
163,1616,480,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
164,1024,496,16608,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
165,1584,384,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
166,1248,368,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
167,1280,336,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
168,1408,400,16720,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
169,1216,560,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
170,1376,512,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
171,1296,480,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
172,1312,512,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
173,1312,512,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
174,1552,352,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
175,1424,384,16848,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
176,1904,576,16608,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
177,1760,544,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
178,1536,640,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
179,1584,640,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
180,1536,672,16752,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
181,1520,608,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
182,1568,592,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
183,1520,624,16688,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
184,1568,624,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
185,1552,576,16736,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
186,1520,432,16832,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
187,1904,480,16640,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
188,1152,592,16768,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
189,1440,672,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
190,1376,688,16672,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
191,1680,480,16704,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
192,2432,512,16656,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
193,2960,704,16640,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
194,3360,608,16512,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
195,3488,640,16416,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
196,3904,576,16352,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
197,4112,512,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
198,4096,528,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
199,4096,544,16288,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
200,4096,544,16240,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
201,4112,512,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
202,4064,528,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
203,4048,528,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
204,4112,544,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
205,4096,544,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
206,4128,512,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
207,4144,544,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
208,4112,560,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
209,4160,560,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
210,4096,544,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
211,4128,544,16240,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
212,4096,528,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
213,4080,528,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
214,4128,544,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
215,4096,576,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
216,4112,512,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
217,4064,544,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
218,4144,528,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
219,4112,528,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
220,4112,528,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
221,4080,544,16288,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
222,4112,544,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
223,4112,608,16176,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
224,4144,560,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
225,4128,528,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
226,4128,528,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
227,4144,512,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
228,4112,544,16384,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
229,4096,544,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
230,4192,544,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
231,4112,544,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
232,4096,560,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
233,4144,528,16288,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
234,4080,560,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
235,4128,576,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
236,4128,544,16288,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
237,4096,544,16288,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
238,4112,544,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
239,4096,544,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
240,4096,576,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
241,4176,576,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
242,4176,544,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
243,4096,560,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
244,4128,464,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
245,4144,496,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
246,4208,576,16256,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
247,4224,544,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
248,4176,544,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
249,4240,528,16288,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
250,4176,544,16336,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
251,4208,544,16288,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
252,4256,512,16320,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
253,4240,560,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
254,4224,480,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
255,4192,544,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
256,4304,560,16256,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
257,4288,496,16208,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
258,4288,544,16304,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
259,4224,544,16272,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
260,4240,512,16256,"2018-10-19 00:00:00","maximum angle, simple rolling 0",0,0,0,,,accelerometer
261,4672,624,16128,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
262,4528,512,16208,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
263,4496,496,16176,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
264,1440,480,16672,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
265,1424,496,16800,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
266,1488,400,16784,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
267,1488,384,16752,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
268,1488,432,16720,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
269,1472,368,16704,"2018-10-19 00:00:00",test,0,0,0,,,accelerometer
